source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank,matched_concept_class_id,matched_domain_id,matched_vocabulary_id,matched_parents,matched_children,matched_synonyms
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4067861,Deviation of finger,0.4136603070421867,17,Clinical Finding,Condition,SNOMED,Finding of finger,Ulnar drift;Finger deviates from line of hand,Deviation of finger (finding);Deformity of finger
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4060963,Blue fingers,0.4152586826464398,18,Clinical Finding,Condition,SNOMED,Blue extremities;Finding of finger,,Blue fingers (finding)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4184856,Swelling of finger joint,0.4168189939498168,19,Clinical Finding,Condition,SNOMED,Joint swelling;Finding of finger joint;Swelling of finger,Thiemann disease familial form;Finger joint - soft tissue swelling,Swelling of finger joint (finding)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4191045,Pigmentation of fingers,0.4173559545076806,20,Clinical Finding,Condition,SNOMED,Skin pigmentation;Finding of finger,,Pigmentation of fingers (finding)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4185952,Swelling of finger,0.4193607992038431,21,Clinical Finding,Condition,SNOMED,Swelling of hand;Finding of finger,Bony swelling of finger;Swelling of finger of left hand;Swelling of finger joint;Swelling of finger of right hand,Swollen finger;Swelling of finger (finding)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4109144,Splinting of finger,0.4244363440502138,22,Procedure,Procedure,SNOMED,Procedure on finger;Splinting of hand,"Application of finger splint, static;Closed treatment of distal extensor tendon insertion, with or without percutaneous pinning (eg, mallet finger);Application of mallet splint;Application of finger splint, dynamic",Splinting of finger (procedure)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4033037,Cold flexed fingers,0.4266831775591699,23,Disorder,Condition,SNOMED,Disorder of digit,,Cold flexed fingers (disorder)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4093520,Spindling of finger,0.4276486454659092,24,Clinical Finding,Condition,SNOMED,Finding of finger,Spindling of fingers of bilateral hands due to rheumatoid arthritis,Sausage finger;Spindling of finger (finding);Spindling of digit;Banana finger
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4182661,Tenderness of finger joint,0.4280616236131664,25,Clinical Finding,Condition,SNOMED,Tenderness of joint;Tenderness of upper limb;Finding of finger joint,,Finger joint tender;Tenderness of finger joint (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4171911,Abnormal microbiological finding in specimen from male genital organ,1.1561561064077353e-06,1,Clinical Finding,Condition,SNOMED,Abnormal finding on evaluation procedure,,Abnormal microbiological finding in specimen from male genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4171910,Abnormal microbiological finding in specimen from female genital organ,0.0987007584389616,2,Clinical Finding,Condition,SNOMED,Abnormal finding on evaluation procedure,,Abnormal microbiological finding in specimen from female genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4180628,Disorder of body system,0.100487960903018,3,Disorder,Condition,SNOMED,Disease,Infection of skin and mucous membrane caused by human papillomavirus;Malignant neoplasm of thoracic cavity structure;Neoplasm of non-human mammary gland;Disorder of breast;Neoplasm of uncertain behavior of respiratory and intrathoracic organs;Orthokeratosis;Disorder of endocrine system;Disorder of digestive system;Disorder of hematopoietic structure;Disorder of mediastinum,Disorder of body system (disorder)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,40484102,Abnormal finding on evaluation procedure,0.104251467397201,4,Clinical Finding,Condition,SNOMED,Evaluation finding,Antithrombin III deficiency;Peritoneal fluid abnormal;Bone marrow examination abnormal;Abnormal reaction to tuberculin test;Abnormal electronystagmogram;Phonocardiogram abnormal;Abnormal findings on microbiological examination of urine;Sputum examination: abnormal;Marrow megakaryocytes abnormal;Biopsy result abnormal,Abnormal finding on evaluation procedure (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4090861,Male genitalia finding,0.104251467397201,5,Clinical Finding,Condition,SNOMED,Genital finding;Finding of pelvic region of trunk,Disorder of male reproductive system;Finding of ejaculation;Hemipenis finding;Tenderness of male genital structure;Mass of male genital structure;Cryptorchid male;Intact male;Castrated male;Penis finding;Finding of prepuce of animal,Condition of the male genitalia;Male genitalia finding (finding);Male genitalia observations
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4168692,Abnormal cytological finding in specimen from male genital organ,0.1493738330328639,6,Clinical Finding,Condition,SNOMED,Abnormal cytology findings,,Abnormal cytological finding in specimen from male genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4168242,Abnormal histological finding in specimen from male genital organ,0.1559044948503133,7,Clinical Finding,Condition,SNOMED,Abnormal histology findings,,Abnormal histological finding in specimen from male genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4168841,Abnormal immunological finding in specimen from male genital organ,0.1571968641337447,8,Clinical Finding,Condition,SNOMED,Abnormal finding on evaluation procedure,,Abnormal immunological finding in specimen from male genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4064602,Special male genital test,0.190016949423462,9,Procedure,Measurement,SNOMED,Urogenital system investigation,,Special male genital test (procedure)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4166139,Abnormal immunological finding in specimen from female genital organ,0.2699963650878147,10,Clinical Finding,Condition,SNOMED,Abnormal finding on evaluation procedure,,Abnormal immunological finding in specimen from female genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4168689,Abnormal findings on microbiological examination of urine,0.287198980237987,11,Clinical Finding,Condition,SNOMED,Abnormal finding on evaluation procedure,,Abnormal findings on microbiological examination of urine (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4171912,Abnormal cytological finding in specimen from female genital organ,0.2942672682132486,12,Clinical Finding,Condition,SNOMED,Abnormal cytology findings,Pap smear with atypical squamous cells uncertain significance;Abnormal pap smear;Cytology impression - infertile egg,Abnormal cytological finding in specimen from female genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4172063,Abnormal histological finding in specimen from female genital organ,0.2977166176688747,13,Clinical Finding,Condition,SNOMED,Abnormal histology findings,,Abnormal histological finding in specimen from female genital organ (finding)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4309413,Abnormal urogenital discharge,0.365807547655249,14,Clinical Finding,Condition,SNOMED,Urogenital finding,,Abnormal urogenital discharge (finding);Abnormal genitourinary discharge
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,3018591,Genital Mycoplasma identified in Genital specimen by Organism specific culture,0.367059877520468,15,Lab Test,Measurement,LOINC,Genital Mycoplasma | Genital | Microbiology;Microbiology,,"Genital Mycoplasma culture, Genital specimen;C&S; Cult; Cultures; Gen; Genital Mycoplasma; Genital tract; ID; Identity or presence; Infectious Disease; InfectiousDisease; Microbiology; Myco; Mycoplas; Mycoplasm; Mycoplasmosis; Mycoplsm; Nominal; Point in time; Random; Spec; species; spp; Urogenit; Urogenital;Genital Mycoplasma Genital Cult"
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4318848,Ulcers of male genital organs,0.3679937125725467,16,Disorder,Condition,SNOMED,Disorder of male genital organ;Ulcer;Lesion of genitalia,Ulcer of spermatic cord;Ulcer of scrotum;Ulcer of seminal vesicle;Ulcer of penis;Ulcer of testis;Ulcer of prostate;Aphthous ulcer of male genital organ,Ulcers of male genital organs (disorder)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4057317,Organism isolated in penile swab by culture,0.3744662518272144,17,Clinical Finding,Measurement,SNOMED,Swab finding;Organism isolated by microbial culture,,Organism isolated in penile swab by culture (finding);Penile swab culture positive
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,43531166,Microscopic examination of specimen from urethra,0.3748333568132964,18,Procedure,Procedure,SNOMED,Microscopy,Microscopic examination of bacterial smear of specimen from urethra;Microscopic cytologic examination of specimen from urethra,Microscopic examination of specimen from urethra (procedure)
42497161,Abnormal microbiological findings in specimens from male genital organs,4171911,Abnormal microbiological finding in specimen from male genital organ,exactMatch,,,,Abnormal microbiological findings in specimens from male genital organs,-1,,4207302,Male genital infection,0.3835459114849796,19,Disorder,Condition,SNOMED,Disorder of male genital organ;Genital infection;Genital infection male,"Superficial injury of testis with infection;Infection of penis;Insect bite, nonvenomous, of scrotum and/or testis, infected;Prostatic coccidioidomycosis;Trichomonal prostatitis;Infective orchitis;Prostate infection;Infected hydrocele;Condylomata lata of penis;Infection of testis caused by Chlamydia trachomatis",Male genital infection (disorder)
